,v_5057,v_5060,v_5072,v_5069,v_5041,v_5070,v_5058,v_5043,v_5078,v_5076,v_5055,v_5053,v_958,v_5042,v_5044,v_959,v_5056,v_4395,v_4385,v_4386,v_4396,v_5054,['AGBin: Gecombineerde Verpleeginrichtingen'],v_993,v_4397,v_4398,['AGBin: Koepels en Beheerstichtingen WLZ'],v_5135,v_5085,['SBI: 87'],v_5081,['AGBin: Ziekenhuizen'],v_994,v_5076 NULL,v_5078 NULL,v_958 NULL,v_5077 NULL,v_5196 NULL,v_5194 NULL,['AGBP: Fysiotherapeuten'],v_959 NULL,['BIGP: Fysiotherapeuten'],['KWAL_P: Fysiotherapie'],v_5192 NULL,v_993 NULL,v_5193 NULL,v_994 NULL,v_5195 NULL,['AGBP: Verpleegkundigen']
989,41.0,39.0,39.0,41.0,13.0,25.25,25.25,9.0,100.0,10.0,9.0,13.0,1723486.0,7.79,5.0,1432368.0,5.0,1671692.0,1162059.0,999012.0,1369447.0,7.79,0.0,210786.0,51794.0,62921.0,0.0,0.0,88.0,0.0,1.0,0.0,172593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
990,356.0,347.5,347.5,356.0,108.0,175.32,175.32,91.0,100.0,79.0,91.0,108.0,10097363.0,36.33,15.65,8397615.0,15.65,9860744.0,7645207.0,6444614.0,8203782.0,36.33,0.0,999999.0,236619.0,193833.0,0.0,11.0,0.04,1.0,91.02,0.0,1850083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
991,1826.0,1781.0,1829.0,1874.0,366.0,914.0,902.0,276.0,100.0,66.24,276.0,366.0,51680278.0,106.0,73.0,44286779.0,73.0,49690857.0,37984925.0,33009489.0,42540550.0,106.0,0.0,539606.0,1989421.0,1746229.0,0.0,25.0,30.0,2.0,48.0,0.0,2243085.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,12.0
992,41.0,38.5,38.5,41.0,6.0,26.0,26.0,1.0,100.0,75.0,1.0,6.0,1383283.0,5.0,1.0,1211520.0,1.0,1383283.0,1044811.0,909706.0,1211520.0,5.0,0.0,-143884.0,0.0,0.0,0.0,0.0,25.0,0.0,10.0,0.0,155242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
993,147.0,138.5,138.5,147.0,44.0,79.54,79.54,27.0,100.0,92.88,27.0,44.0,4371195.0,13.04,8.33,3771132.0,8.33,4191759.0,3362205.0,2837443.0,3647053.0,13.04,1.0,833688.0,179436.0,124079.0,0.0,3.0,2.15,1.0,92.17,0.0,1012940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,237.0,236.5,236.5,237.0,54.0,141.47,141.47,53.0,100.0,75.44,53.0,54.0,8360210.0,23.56,19.25,7108079.0,19.25,8010425.0,5981728.0,5252120.0,6836544.0,23.56,1.0,765945.0,349785.0,271535.0,0.0,0.0,2.91,1.0,91.95,0.0,1447181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,2308.0,2309.5,2472.5,2466.0,199.0,1890.44,1754.44,202.0,100.0,70.35,255.0,242.0,113843000.0,132.0,139.0,108612000.0,160.98,111970000.0,90868000.0,86443000.0,106501000.0,149.38,0.0,12926000.0,1873000.0,2111000.0,0.0,16.0,0.0,0.0,0.0,1.0,1170000.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,30.0
996,2821.0,2883.5,2883.5,2821.0,538.0,1966.24,1966.24,663.0,100.0,95.8,663.0,538.0,100516285.0,331.41,421.74,96540488.0,421.74,95330074.0,73396482.0,71081968.0,91239474.0,331.41,0.0,28908450.0,5186211.0,5301014.0,6.0,12.0,6.98,1.0,70.49,0.0,-7032089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
997,955.0,966.0,998.5,997.0,150.0,783.44,755.97,172.0,100.0,73.4,211.0,208.0,60596328.0,106.03,130.75,56242595.0,157.05,55821287.0,42268549.0,40176463.0,52525190.0,144.79,0.0,4001769.0,4775041.0,3717405.0,0.0,233.0,0.0,0.0,0.0,1.0,2928706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
998,988.0,997.5,997.5,988.0,256.0,471.75,471.75,275.0,100.0,73.46,275.0,256.0,31136269.0,78.89,73.91,27152109.0,73.91,27657791.0,21207604.0,18272433.0,23672043.0,78.89,0.0,1461290.0,3478478.0,3480066.0,0.0,30.0,8.9,2.0,52.6,0.0,200855.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
999,578.0,537.0,538.0,579.0,270.0,288.46,288.09,188.0,100.0,78.0,840.0,922.0,21641206.0,40.86,36.76,18559527.0,79.54,16886147.0,12715311.0,12061271.0,15964659.0,83.64,0.0,1058625.0,4755059.0,2594868.0,0.0,35.0,0.2,2.0,80.8,0.0,2667212.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0
1000,1292.0,1280.5,1280.5,1292.0,214.0,855.7,855.7,191.0,100.0,87.6,191.0,214.0,62897206.0,139.96,97.01,56109848.0,97.01,50912628.0,39468459.0,36222897.0,48127946.0,139.96,0.0,-1749072.0,11984578.0,7981902.0,1.0,30.0,11.73,1.0,82.57,0.0,1560168.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
1001,1286.0,1315.5,1342.0,1316.0,153.0,774.95,757.15,212.0,100.0,90.9,293.0,241.0,38754118.0,82.62,114.48,34078755.0,164.88,37579644.0,29426816.0,26136641.0,33306911.0,135.42,0.0,449280.0,1174474.0,771844.0,0.0,32.0,1.0,2.0,78.0,0.0,3806328.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,6.0
1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1003,108.0,105.5,106.0,109.0,15.0,48.78,48.12,10.0,0.0,0.0,18.0,24.0,0.0,6.0,4.0,0.0,6.34,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,87.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1004,69.0,69.5,69.5,69.0,20.0,46.8,46.8,21.0,100.0,78.7,21.0,20.0,2713273.0,12.8,14.1,2204492.0,14.1,2499306.0,1919869.0,1904549.0,1995466.0,12.8,0.0,-9728.0,213967.0,209026.0,0.0,10.0,8.0,0.0,0.0,0.0,14124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1006,7.0,4.0,4.0,7.0,8.0,5.0,5.0,2.0,100.0,90.0,2.0,8.0,1412448.0,5.5,1.0,727103.0,1.0,399962.0,263641.0,516339.0,727103.0,5.5,0.0,234461.0,1012486.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,230206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1008,0.0,0.0,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1009,74.0,72.5,85.5,92.0,23.0,37.91,35.14,20.0,100.0,76.31,22.0,35.0,3951853.0,7.9,5.64,2932047.0,5.84,2227685.0,1584059.0,1435181.0,1985301.0,9.5,0.0,-84046.0,1724168.0,946746.0,0.0,2.0,10.8,1.0,4.6,0.0,114626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1010,47.0,47.5,49.0,49.0,12.0,22.48,22.47,13.0,100.0,63.3,15.0,15.0,1649037.0,6.04,11.73,1360206.0,12.06,1124816.0,921202.0,1091654.0,1321927.0,6.37,0.0,-156623.0,524221.0,38279.0,0.0,2.0,1.0,1.0,66.0,0.0,1438312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,64.0,63.5,63.5,64.0,15.0,47.38,47.38,14.0,100.0,77.2,14.0,15.0,3223103.0,6.09,2.67,2941641.0,2.67,2896136.0,2107127.0,1871981.0,2565516.0,6.09,0.0,-144569.0,326967.0,376125.0,0.0,3.0,14.0,0.0,0.0,0.0,283613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,53264.0,0.0,0.0,47832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53264.0,47832.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1013,28.0,29.5,29.5,28.0,12.0,24.44,24.44,15.0,100.0,81.81,15.0,12.0,1358581.0,10.11,13.88,1228922.0,13.88,1344157.0,971073.0,859338.0,1116371.0,10.11,0.0,140945.0,14424.0,112551.0,0.0,4.0,0.0,0.0,25.0,0.0,68007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,9.0,12.5,13.5,10.0,0.0,7.0,6.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1015,8.0,8.0,8.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1016,10.0,5.5,165.5,183.0,10.0,64.0,5.7,1.0,100.0,4.0,9.0,44.0,3978462.0,5.7,0.9,2997135.0,7.3,400178.0,265673.0,142800.0,186037.0,25.08,0.0,194151.0,3578284.0,2811098.0,0.0,0.0,9.0,1.0,64.0,0.0,-292879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1017,10.0,11.0,12.0,11.0,3.0,7.48,7.28,5.0,100.0,77.0,5.0,3.0,538210.0,1.2,1.0,568991.0,1.0,538210.0,430097.0,454245.0,568991.0,1.2,0.0,264115.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,322598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1018,55.0,53.5,53.5,55.0,6.0,35.0,35.0,3.0,100.0,2.0,3.0,6.0,2220393.0,4.0,2.0,2066987.0,2.0,2164533.0,1647620.0,1582313.0,2059376.0,4.0,0.0,251452.0,55860.0,7611.0,0.0,0.0,98.0,0.0,0.0,0.0,-922839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1020,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,33.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1021,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1022,2.0,2.0,219.0,229.0,0.0,115.5,1.5,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,18.0
1023,5.0,5.5,5.5,5.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1024,4.0,4.5,9.5,9.0,1.0,9.0,4.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1026,1.0,1.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1029,23.0,27.5,27.5,23.0,0.0,23.0,23.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,0.0,13.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1030,3.0,3.0,25.0,25.0,0.0,6.07,1.1,0.0,100.0,68.3,1.0,1.0,277316.0,0.0,0.0,346784.0,0.4,185516.0,52831.0,110515.0,149283.0,0.1,0.0,124477.0,91800.0,197501.0,0.0,7.0,10.0,0.0,0.0,0.0,-35232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,44.0,43.5,44.0,45.0,4.0,27.91,27.9,3.0,100.0,97.5,3.0,5.0,0.0,3.1,3.0,2113816.0,3.0,0.0,0.0,1632319.0,2113816.0,3.11,0.0,-295010.0,0.0,0.0,0.0,1.0,23.29,1.0,25.0,0.0,-174943.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1033,12.0,12.0,22.0,22.0,1.0,9.7,6.9,1.0,100.0,80.0,1.0,1.0,0.0,0.8,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,21.0,14.5,14.5,21.0,20.0,11.6,11.6,7.0,0.0,0.0,7.0,20.0,0.0,1.8,0.61,0.0,0.61,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,7.0,20.12,0.0,36.14,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1035,36.0,41.0,44.0,40.0,20.0,22.16,20.16,30.0,100.0,61.93,34.0,26.0,1963455.0,10.2,20.1,2285912.0,22.35,1667992.0,1234651.0,1495190.0,2070275.0,13.2,0.0,218388.0,295463.0,215637.0,0.0,3.0,38.07,1.0,0.0,0.0,-531866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,596.0,574.0,574.0,596.0,224.0,299.0,299.0,180.0,100.0,77.0,205.0,249.0,18383916.0,101.0,88.0,16390271.0,107.0,15465685.0,11705007.0,11109084.0,14525790.0,120.0,0.0,380431.0,2918231.0,1864481.0,0.0,15.0,9.0,1.0,80.0,0.0,2099006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1037,3.0,4.5,4.5,3.0,0.0,1.6,1.6,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1038,6.0,6.5,6.5,6.0,1.0,5.0,5.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1039,18.0,17.0,20.0,21.0,7.0,14.6,12.1,5.0,100.0,92.6,5.0,7.0,777179.0,3.9,2.3,693800.0,2.3,511910.0,432412.0,343120.0,443844.0,3.9,0.0,75637.0,265269.0,249956.0,0.0,0.0,0.0,1.0,10.0,0.0,15811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,8.0,7.5,10.5,11.0,1.0,6.61,5.96,0.0,0.0,0.0,0.0,1.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1041,18.0,17.0,18.0,19.0,12.0,9.76,9.75,10.0,0.0,0.0,10.0,12.0,0.0,2.29,2.66,0.0,2.66,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.0,0.8,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1042,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1043,37.0,28.0,30.0,41.0,23.0,25.53,21.53,5.0,100.0,84.6,5.0,27.0,537927.0,10.25,2.45,234461.0,2.45,537927.0,451789.0,234461.0,234461.0,10.25,0.0,439329.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,416702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,60.0,54.0,54.0,60.0,27.0,38.18,38.18,15.0,100.0,87.0,15.0,27.0,2110371.0,12.89,6.12,1855535.0,6.12,2075981.0,1628637.0,1479257.0,1848470.0,12.89,0.0,329595.0,34390.0,7065.0,0.0,4.0,0.28,0.0,96.47,0.0,217990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,11.0,11.0,11.0,11.0,0.0,8.6,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1047,7.0,6.5,6.5,7.0,1.0,3.7,3.7,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1048,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1049,1.0,0.5,0.5,1.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1050,489.0,478.0,529.0,571.0,130.0,330.7,308.04,108.0,100.0,85.26,108.0,192.0,21270120.0,65.72,46.71,18956771.0,46.71,17852575.0,13633280.0,11662248.0,15759274.0,82.66,0.0,2788277.0,3417545.0,3197497.0,0.0,13.0,0.0,2.0,92.14,0.0,3666072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1052,19.0,18.5,18.5,19.0,4.0,15.28,15.28,3.0,100.0,0.0,8.0,9.0,1114132.0,2.78,1.61,1174953.0,1.81,1067710.0,853143.0,853514.0,1156200.0,2.98,0.0,-817628.0,46422.0,18753.0,1.0,0.0,100.0,4.0,0.0,0.0,60047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
